ts,player_id,ownership
2026-06-11T18:03:56+00:00,216,0.2
2026-06-11T18:03:56+00:00,217,0.0
2026-06-11T18:03:56+00:00,218,0.0
2026-06-11T18:03:56+00:00,219,0.0
2026-06-11T18:03:56+00:00,220,0.1
2026-06-11T18:03:56+00:00,221,0.4
2026-06-11T18:03:56+00:00,223,0.1
2026-06-11T18:03:56+00:00,225,0.7
2026-06-11T18:03:56+00:00,226,1.2
2026-06-11T18:03:56+00:00,227,0.1
2026-06-11T18:03:56+00:00,228,0.1
2026-06-11T18:03:56+00:00,229,0.1
2026-06-11T18:03:56+00:00,230,0.1
2026-06-11T18:03:56+00:00,232,0.0
2026-06-11T18:03:56+00:00,233,0.0
2026-06-11T18:03:56+00:00,235,4.9
2026-06-11T18:03:56+00:00,236,0.3
2026-06-11T18:03:56+00:00,237,0.6
2026-06-11T18:03:56+00:00,238,0.1
2026-06-11T18:03:56+00:00,239,0.0
2026-06-11T18:03:56+00:00,240,0.0
2026-06-11T18:03:56+00:00,241,0.1
2026-06-11T18:03:56+00:00,242,0.0
2026-06-11T18:03:56+00:00,243,0.0
2026-06-11T18:03:56+00:00,244,0.0
2026-06-11T18:03:56+00:00,245,0.2
2026-06-11T18:03:56+00:00,246,0.2
2026-06-11T18:03:56+00:00,247,0.6
2026-06-11T18:03:56+00:00,248,7.8
2026-06-11T18:03:56+00:00,249,0.2
2026-06-11T18:03:56+00:00,250,1.3
2026-06-11T18:03:56+00:00,251,0.1
2026-06-11T18:03:56+00:00,252,4.8
2026-06-11T18:03:56+00:00,253,0.1
2026-06-11T18:03:56+00:00,256,18.9
2026-06-11T18:03:56+00:00,257,0.1
2026-06-11T18:03:56+00:00,259,2.5
2026-06-11T18:03:56+00:00,261,0.2
2026-06-11T18:03:56+00:00,262,4.4
2026-06-11T18:03:56+00:00,263,1.0
2026-06-11T18:03:56+00:00,264,0.1
2026-06-11T18:03:56+00:00,265,0.2
2026-06-11T18:03:56+00:00,266,0.1
2026-06-11T18:03:56+00:00,267,0.1
2026-06-11T18:03:56+00:00,268,0.0
2026-06-11T18:03:56+00:00,269,0.4
2026-06-11T18:03:56+00:00,270,4.9
2026-06-11T18:03:56+00:00,271,0.1
2026-06-11T18:03:56+00:00,272,0.6
2026-06-11T18:03:56+00:00,273,0.0
2026-06-11T18:03:56+00:00,274,0.1
2026-06-11T18:03:56+00:00,275,0.3
2026-06-11T18:03:56+00:00,276,0.0
2026-06-11T18:03:56+00:00,277,0.0
